# list2_planets: Gaia Wobble Bet, list built from MANIFEST 0.19
# date 2026-09-25
# git 3e128b1bfb6307d10ea729ae131533238e9160dd
# population: Gaia DR3, parallax_over_error >= 10, 1488768 candidate stars
# score: P_A * P(m2<13 MJ), ms_offset < 0.2 (an ordering score, not a calibrated probability)
# rank_new skips known DR3 orbit <80 MJ, known planets and Gaia neighbours within 2.0 arcsec
# the frozen bet is rank_new <= 100
rank_new,source_id,score,p_a,p_m2_lt13,rank_raw,ms_offset,known_dr3_orbit80,known_dr3_orbit_any,dr3_acceleration,known_planet,neighbour_2arcsec
299,97993497084921984,0.53789077,0.53789077,1,371,0.108586,False,False,False,False,False
300,5457248741233535232,0.53685438,0.55922331,0.96,372,0.193409,False,False,False,False,False
301,4890851200382933504,0.53648376,0.67060469,0.8,373,0.013228,False,False,True,False,False
302,3464485826872541440,0.53647552,0.53647552,1,374,-0.113156,False,False,False,False,False
303,325305667722521216,0.53632165,0.58295832,0.92,375,0.019154,False,False,False,False,False
304,1464508260808238464,0.53622386,0.53622386,1,376,-0.142036,False,False,False,False,False
305,6042076502157328256,0.53511829,0.60808897,0.88,378,0.167023,False,False,True,False,False
306,2268636673897630592,0.53510025,0.53510025,1,379,0.150137,False,False,False,False,False
307,258439662652751744,0.53431893,0.53431893,1,380,0.080718,False,False,False,False,False
308,4807375895348209792,0.53370254,0.53370254,1,381,0.001107,False,False,False,False,False
309,2749479806239977600,0.53349968,0.60624964,0.88,382,0.198046,False,False,False,False,False
310,4219693321214609408,0.53311925,0.53311925,1,383,-0.461418,False,False,False,False,False
311,2324618132330648832,0.53241533,0.53241533,1,384,0.012833,False,False,False,False,False
312,4980688722076289024,0.53237643,0.53237643,1,385,-0.158622,False,False,False,False,False
313,470826482637310080,0.53225818,0.53225818,1,386,0.142279,False,False,False,False,False
314,4837026464070585600,0.53225711,0.70033831,0.76,387,0.064321,False,False,False,False,False
315,2616132101175106816,0.53193607,0.66492009,0.8,388,-0.405079,False,False,False,False,False
316,478346661130589184,0.53179926,0.60431734,0.88,389,-0.485026,False,False,False,False,False
317,1864517703470701056,0.53163427,0.57786334,0.92,390,0.187614,False,False,False,False,False
318,1229617530181124736,0.53110033,0.53110033,1,391,-0.085619,False,False,False,False,False
319,4117970250623802880,0.53090627,0.53090627,1,392,-0.047887,False,False,False,False,False
320,3959297940912280832,0.53069268,0.53069268,1,393,0.198935,False,False,False,False,False
321,5036892389232663936,0.53030454,0.53030454,1,394,-0.041823,False,False,False,False,False
322,6228695236338166528,0.52872822,0.52872822,1,396,-0.319358,False,False,False,False,False
323,2543280552367099904,0.52812317,0.52812317,1,398,0.046945,False,False,False,False,False
324,1308058064097406464,0.5280407,0.60004625,0.88,399,-0.424958,False,False,False,False,False
325,3545469496823737984,0.52779103,0.52779103,1,400,-0.035584,False,False,False,False,False
326,65829792677145344,0.52747895,0.52747895,1,401,0.076468,False,False,False,False,False
327,3878334581862379136,0.52681374,0.52681374,1,402,-0.207761,False,False,False,False,False
328,5038413804087622400,0.52658141,0.52658141,1,403,-0.135645,False,False,False,False,False
329,946680542307555200,0.52614644,0.54806921,0.96,404,0.136816,False,False,False,False,False
330,474987206435652608,0.52588243,0.52588243,1,405,-0.115602,False,False,False,False,False
331,4505310574859875200,0.52531771,0.57099751,0.92,406,-0.049392,False,False,False,False,False
332,5042734468172061440,0.52489461,0.52489461,1,407,-0.028983,False,False,False,False,False
333,3442021876605674880,0.52488245,0.69063481,0.76,408,-0.104799,False,False,False,False,False
334,409519707138844160,0.52485506,0.72896536,0.72,409,0.043683,False,False,True,False,False
335,1554433777791815808,0.52254887,0.52254887,1,414,-0.026034,False,False,False,False,False
336,941245621974665984,0.52253417,0.7257419,0.72,415,-0.416451,False,False,False,False,False
337,5849657878535855744,0.52205499,0.72507637,0.72,417,0.069918,False,False,False,False,False
338,3053692202383223680,0.52180005,0.52180005,1,418,0.004198,False,False,False,False,False
339,6190352001701947520,0.52171071,0.52171071,1,419,0.056703,False,False,False,False,False
340,815474621470643968,0.52170766,0.76721715,0.68,420,-0.071251,False,False,False,False,False
341,4424112465761740032,0.52109171,0.68564699,0.76,422,-0.148273,False,False,False,False,False
342,6525562757362258816,0.52089465,0.52089465,1,423,-0.001564,False,False,False,False,False
343,2154880616774131712,0.52029252,0.52029252,1,424,-0.283496,False,False,False,False,False
344,3090905826257480064,0.52008218,0.52008218,1,425,-0.05788,False,False,False,False,False
345,3293468131885305216,0.51981292,0.68396437,0.76,427,-0.502254,False,False,False,False,False
346,66101646928253312,0.51964199,0.51964199,1,428,0.061323,False,False,False,False,False
347,3138018799995301632,0.51950165,0.51950165,1,429,-0.28504,False,False,False,False,False
348,1257273099478139008,0.51939342,0.51939342,1,430,-0.172603,False,False,False,False,False
349,2981185389121883520,0.51937674,0.51937674,1,431,0.031838,False,False,False,False,False
350,3942488199125926656,0.5191391,0.5191391,1,432,0.160162,False,False,False,False,False
351,1480967709357977728,0.51893732,0.51893732,1,434,-0.550088,False,False,False,False,False
352,1643246795164127616,0.51871616,0.51871616,1,435,0.087457,False,False,False,False,False
353,6189329043571426944,0.51845479,0.51845479,1,436,-0.134084,False,False,False,False,False
354,4426270875805011840,0.5178752,0.5178752,1,437,0.102357,False,False,False,False,False
355,2986238538404084352,0.51764904,0.562662,0.92,438,-0.132446,False,False,False,False,False
356,823471575697569920,0.51748129,0.68089644,0.76,439,-0.227565,False,False,True,False,False
357,109991230528437376,0.51720544,0.51720544,1,440,-0.084804,False,False,False,False,False
358,2551558126873239552,0.51658964,0.51658964,1,441,-0.000281,False,False,False,False,False
359,1313550159037683840,0.51650634,0.56141993,0.92,442,0.196383,False,False,True,False,False
360,6421374031949679744,0.51634149,0.51634149,1,443,-0.030948,False,False,False,False,False
361,4706483132131647232,0.51597646,0.51597646,1,445,-0.212326,False,False,False,False,False
362,4078074883526282240,0.5146318,0.58480886,0.88,446,0.081954,False,False,True,False,False
363,2781242085825625088,0.51423721,0.51423721,1,447,0.174765,False,False,False,False,False
364,3600338081985998080,0.51330152,0.55793643,0.92,449,-0.118931,False,False,False,False,False
365,2457862762476854656,0.51189481,0.51189481,1,450,-0.693602,False,False,False,False,False
366,6693627198475090816,0.51181286,0.51181286,1,451,-0.074149,False,False,False,False,False
367,750586216906847104,0.51166696,0.6395837,0.8,452,-0.219915,False,False,False,False,False
368,3686261307923490688,0.51137,0.51137,1,453,-0.057422,False,False,False,False,False
369,496663940735093504,0.51131021,0.51131021,1,454,-0.133397,False,False,False,False,False
370,5151311314429797248,0.51125627,0.51125627,1,455,-0.462373,False,False,False,False,False
371,1983844092653175296,0.51101653,0.67239018,0.76,456,-0.00623,False,False,False,False,False
372,1049765602862192768,0.51097159,0.58064953,0.88,457,-0.055829,False,False,False,False,False
373,6735656923825446144,0.51094541,0.51094541,1,458,0.159773,False,False,False,False,False
374,3173675309247881728,0.51092836,0.51092836,1,459,-0.165412,False,False,False,False,False
375,6451575245539618944,0.51074949,0.51074949,1,460,0.12215,False,False,False,False,False
376,806893276814027008,0.51068977,0.55509758,0.92,461,-0.175805,False,False,True,False,False
377,361744174557328256,0.51036833,0.75054166,0.68,462,0.092384,False,False,True,False,False
378,3675105693014139264,0.50959178,0.50959178,1,465,-0.006715,False,False,False,False,False
379,958460714184910976,0.50944186,0.50944186,1,466,0.050083,False,False,False,False,False
380,6725692153026449792,0.50929188,0.53051238,0.96,467,0.148303,False,False,False,False,False
381,5463181705976708864,0.50888243,0.50888243,1,468,-0.39089,False,False,False,False,False
382,2746378702413952768,0.50857499,0.50857499,1,469,0.044299,False,False,False,False,False
383,2995147022130673024,0.50819467,0.7473451,0.68,470,-0.07076,False,False,False,False,False
384,5326538695847920384,0.50808593,0.74718519,0.68,471,-0.005804,False,False,False,False,False
385,6866179463802637440,0.50803257,0.6684639,0.76,472,-0.212684,False,False,False,False,False
386,5024570128059894912,0.50750843,0.66777425,0.76,473,-0.273262,False,False,False,False,False
387,1565801113113783936,0.50667622,0.52778773,0.96,474,-0.100945,False,False,False,False,False
388,597270044946981632,0.50575349,0.60208749,0.84,475,-0.583019,False,False,False,False,False
389,2551862790380630400,0.50365075,0.50365075,1,477,0.167911,False,False,False,False,False
390,1155910118945913728,0.50320229,0.50320229,1,478,-0.214564,False,False,False,False,False
391,772320886023525504,0.5031164,0.5031164,1,480,0.155798,False,False,False,False,False
392,5058523218925855488,0.50288033,0.50288033,1,481,-0.389029,False,False,False,False,False
393,6180147361270517376,0.50279878,0.50279878,1,482,0.126993,False,False,False,False,False
394,6531677691280151680,0.50262941,0.50262941,1,483,-0.331712,False,False,False,False,False
395,350638248123172480,0.50146298,0.5698443,0.88,485,0.18536,False,False,False,False,False
396,6153483658836320384,0.50134263,0.50134263,1,486,-0.332162,False,False,False,False,False
397,3583816442309810560,0.50111831,0.50111831,1,488,0.105363,False,False,False,False,False
398,3171972337534644864,0.50073774,0.50073774,1,489,-0.170602,False,False,False,False,False
399,5165286828773802880,0.50041508,0.50041508,1,490,0.048896,False,False,False,False,False
400,614050997568594944,0.4989557,0.62369463,0.8,491,-0.359169,False,False,False,False,False
401,378238807481519616,0.49724967,0.49724967,1,493,0.17193,False,False,False,False,False
402,777347921904919936,0.49688299,0.65379341,0.76,495,0.048944,False,False,False,False,False
403,2565412110822087424,0.49651687,0.49651687,1,496,-0.04299,False,False,False,False,False
404,355270456253138048,0.49642299,0.77566092,0.64,497,0.007465,False,True,False,False,False
405,2620363395580610816,0.49603924,0.49603924,1,499,0.196983,False,False,False,False,False
406,4422809711989181824,0.49594411,0.49594411,1,500,-0.143731,False,False,False,False,False
407,1078773262224027648,0.49536233,0.49536233,1,501,0.060898,False,False,False,False,False
408,2622218413430841728,0.49514413,0.72815313,0.68,502,0.148406,False,False,False,False,False
409,1089709966947267968,0.49479705,0.49479705,1,504,0.070294,False,False,False,False,False
410,215350076836032384,0.49450806,0.53750876,0.92,505,0.111073,False,False,False,False,False
411,5661077924778519552,0.49390751,0.49390751,1,507,0.012256,False,False,False,False,False
412,4414858219987352320,0.49328128,0.49328128,1,508,-0.023793,False,False,False,False,False
413,2595081092068004736,0.49292469,0.49292469,1,509,-0.157573,False,False,False,False,False
414,3746699297439134336,0.4922992,0.4922992,1,511,0.144196,False,False,False,False,False
415,4887518305760757376,0.49197523,0.64733583,0.76,512,-0.207889,False,False,False,False,False
416,2758088501249660544,0.49156771,0.55859967,0.88,513,0.075438,False,False,False,False,False
417,1516255023222562560,0.49071707,0.53338812,0.92,515,0.180333,False,False,False,False,False
418,1209281375431039104,0.49064263,0.49064263,1,516,-0.607913,False,False,False,False,False
419,3635522454073526272,0.49052403,0.49052403,1,517,0.128783,False,False,False,False,False
420,3908056236588331136,0.48906394,0.48906394,1,519,-0.195174,False,False,False,False,False
421,4453239765733463936,0.48845185,0.48845185,1,520,-0.129414,False,False,False,False,False
422,6898657942070550144,0.48816466,0.67800647,0.72,521,0.001224,False,False,False,False,False
423,641698561046235776,0.48798866,0.55453257,0.88,522,0.074492,False,False,False,False,False
424,5643504911477979136,0.4874586,0.4874586,1,525,0.129524,False,False,True,False,False
425,2322561156529549440,0.48725669,0.48725669,1,526,0.118826,False,False,False,False,False
426,1047957520414556032,0.48658515,0.48658515,1,529,-0.008236,False,False,False,False,False
427,2665079816223169664,0.4861644,0.67522833,0.72,530,0.11644,False,False,True,False,False
428,1106185289698625664,0.48601519,0.50626582,0.96,531,-0.056754,False,False,False,False,False
429,1348992229164290432,0.48574658,0.48574658,1,533,0.117741,False,False,False,False,False
430,6013642341180098432,0.48572049,0.48572049,1,534,-0.024283,False,False,False,False,False
431,3703320196469757568,0.48532869,0.48532869,1,537,0.117325,False,False,False,False,False
432,3737299190281888256,0.4853118,0.4853118,1,538,0.194436,False,False,False,False,False
433,469602107717323392,0.48515182,0.48515182,1,539,-0.242233,False,False,False,False,False
434,6140884286374656000,0.48484152,0.48484152,1,540,-0.008631,False,False,False,False,False
435,4555160366163051904,0.48478241,0.67330891,0.72,541,-0.245461,False,False,False,False,False
436,3552559903713192192,0.48472086,0.5268705,0.92,542,-0.304504,False,False,False,False,False
437,3743785248027969792,0.48440324,0.50458671,0.96,543,0.07265,False,False,False,False,False
438,5941374534288441728,0.48357988,0.48357988,1,544,0.0937,False,False,True,False,False
439,6446274293824799488,0.48263966,0.48263966,1,545,-0.095182,False,False,False,False,False
440,2135110259540829824,0.48213114,0.70901639,0.68,546,0.025045,False,False,False,False,False
441,1159745146784043264,0.48186767,0.48186767,1,547,-0.003353,False,False,False,False,False
442,5082514940600694272,0.48171771,0.48171771,1,548,-0.321332,False,False,False,False,False
443,4778368171562305920,0.48154746,0.48154746,1,549,-0.263798,False,False,False,False,False
444,5283572358415163776,0.48147526,0.60184407,0.8,550,-0.343363,False,False,False,False,False
445,4242728884389090944,0.48127823,0.70776211,0.68,551,0.189152,False,False,False,False,False
446,3479221035031532416,0.48080586,0.48080586,1,552,-0.215725,False,False,False,False,False
447,1176265480790092800,0.48052221,0.48052221,1,553,0.17648,False,False,False,False,False
448,1532764533910285568,0.48017152,0.48017152,1,554,-0.534341,False,False,False,False,False
449,6361498408269680000,0.4800666,0.54553023,0.88,555,-0.092718,False,False,False,False,False
450,1117132130541140736,0.48003907,0.48003907,1,556,-0.095772,False,False,False,False,False
451,5849498037033809920,0.48001376,0.6000172,0.8,557,0.0298,False,False,False,False,False
452,6096529059601571200,0.47963249,0.47963249,1,558,0.040015,False,False,False,False,False
453,42108271687608576,0.47876806,0.54405462,0.88,559,0.040329,False,False,False,False,False
454,5169649072437050496,0.47873408,0.47873408,1,560,0.046318,False,False,False,False,False
455,3483307365699695232,0.47863145,0.54389937,0.88,561,0.054854,False,False,False,False,False
456,2985451459877085696,0.47862516,0.74785181,0.64,562,0.176147,False,False,False,False,False
457,4966347173439337856,0.47859242,0.59824052,0.8,563,0.107312,False,False,True,False,False
458,1361792640455796096,0.47813333,0.47813333,1,564,-0.267155,False,False,False,False,False
459,3118838915253431040,0.47803014,0.47803014,1,565,-0.446823,False,False,False,False,False
460,5461478699903920128,0.47731162,0.47731162,1,566,-0.187586,False,False,False,False,False
461,3607368634211520512,0.47729537,0.5423811,0.88,567,0.169132,False,False,False,False,False
462,6470468772315704448,0.47720092,0.47720092,1,568,-0.294197,False,False,False,False,False
463,1809359465717142656,0.47666567,0.47666567,1,571,0.074348,False,False,False,False,False
464,3581889376383706880,0.4765085,0.4765085,1,572,0.186468,False,False,False,False,False
465,3517841140438425600,0.47588579,0.47588579,1,573,-0.375792,False,False,False,False,False
466,1231853730673656960,0.47556859,0.47556859,1,574,-0.077067,False,False,False,False,False
467,1342538714384793344,0.47553685,0.47553685,1,575,0.129393,False,False,False,False,False
468,6834858882948132864,0.47509183,0.47509183,1,576,-0.626169,False,False,False,False,False
469,3902960824827195776,0.47458575,0.56498304,0.84,577,0.043936,False,False,False,False,False
470,1530331933155079808,0.47441703,0.47441703,1,579,-0.205575,False,False,False,False,False
471,6371557530914670848,0.47441131,0.47441131,1,580,0.065763,False,False,False,False,False
472,1461125613285603840,0.47363726,0.47363726,1,582,-0.257921,False,False,False,False,False
473,1302838991637936256,0.47291575,0.47291575,1,584,-0.133318,False,False,False,False,False
474,70412316624566272,0.47263943,0.47263943,1,585,0.004531,False,False,True,False,False
475,4436551790565201408,0.47237061,0.47237061,1,586,0.073256,False,False,False,False,False
476,6426914196162971264,0.47200245,0.69412125,0.68,587,-0.006016,False,True,False,False,False
477,422701202288260608,0.47194556,0.65547995,0.72,588,-0.65439,False,False,False,False,False
478,3530383784971799680,0.47154996,0.47154996,1,589,-0.102052,False,False,False,False,False
479,6492999277396746752,0.47118902,0.47118902,1,591,-0.22218,False,False,False,False,False
480,6274543118869172864,0.47060863,0.6536231,0.72,592,0.062626,False,False,False,False,False
481,2739882718997786752,0.47033082,0.47033082,1,593,0.034106,False,False,False,False,False
482,5885471411757745408,0.47029789,0.47029789,1,594,0.112928,False,False,False,False,False
483,4102780020842452736,0.46924738,0.78207896,0.6,596,0.138031,False,False,False,False,False
484,6561146458331160320,0.46886924,0.46886924,1,597,-0.44586,False,False,False,False,False
485,2458168323630090240,0.46882922,0.46882922,1,598,-0.242676,False,False,False,False,False
486,4586708863756382336,0.4687253,0.4687253,1,599,0.193905,False,False,False,False,False
487,5571142580908768384,0.46865309,0.46865309,1,600,0.064532,False,False,False,False,False
488,4566158991430299520,0.46828902,0.46828902,1,602,0.046876,False,False,False,False,False
489,5702055035220455552,0.46782591,0.6155604,0.76,603,-0.388121,False,False,False,False,False
490,4721571038711232768,0.46772512,0.46772512,1,604,-0.364277,False,False,False,False,False
491,1118916397395366656,0.46770758,0.46770758,1,605,-0.183532,False,False,False,False,False
492,2043008401032753152,0.46728942,0.48675981,0.96,606,-0.080315,False,False,False,False,False
493,5438607582442820096,0.46715062,0.46715062,1,607,0.181503,False,False,False,False,False
494,5023062972496259456,0.46684844,0.46684844,1,608,0.169118,False,False,False,False,False
495,5238553851244534400,0.46678038,0.64830609,0.72,609,-0.816151,False,False,False,False,False
496,4224351543961625728,0.46660819,0.50718281,0.92,610,-0.385996,False,False,False,False,False
497,2214722739710271488,0.46567046,0.6848095,0.68,613,-0.080316,False,False,False,False,False
498,1691738453404634368,0.46553124,0.61254111,0.76,614,0.050882,False,False,False,False,False
499,4975847194422433280,0.46536212,0.46536212,1,615,0.063531,False,False,False,False,False
500,3959518294210048128,0.46510855,0.50555277,0.92,617,-0.246345,False,False,False,False,False
501,4426270940229616256,0.46492401,0.77487335,0.6,618,0.197699,False,False,False,False,False
502,5718996555205454336,0.46449201,0.46449201,1,619,0.081063,False,False,False,False,False
503,2808854877248978304,0.46445796,0.46445796,1,620,-0.083092,False,False,False,False,False
504,2313836325604479872,0.46430588,0.46430588,1,621,0.0828,False,False,False,False,False
505,2379962604166006016,0.46398188,0.46398188,1,622,-0.23358,False,False,False,False,False
506,488198628914682112,0.46388813,0.77314688,0.6,623,0.116118,False,False,False,False,False
507,3806982805570239104,0.46380797,0.52705451,0.88,625,-0.216647,False,False,True,False,False
508,848178083009862656,0.46344923,0.46344923,1,626,-0.432071,False,False,False,False,False
509,4181867308017305088,0.46308523,0.57885654,0.8,627,-0.188307,False,False,False,False,False
510,5067008970494311936,0.46301036,0.46301036,1,628,0.116108,False,False,False,False,False
511,3049145756162038656,0.46300119,0.60921209,0.76,629,-0.539347,False,False,False,False,False
512,216387191178769152,0.4626871,0.4626871,1,630,0.1294,False,False,False,False,False
513,6558265325547297536,0.46249012,0.46249012,1,631,-0.303928,False,False,False,False,False
514,3712654431713366144,0.46245191,0.46245191,1,632,-0.218653,False,False,False,False,False
515,4991527913860354176,0.46224547,0.57780683,0.8,633,0.100265,False,False,True,False,False
516,3637680142564362880,0.4618633,0.4618633,1,635,-0.067515,False,False,False,False,False
517,5034762222891556352,0.46172866,0.46172866,1,636,0.1886,False,False,False,False,False
518,3531877368440313472,0.46165519,0.67890469,0.68,637,0.101422,False,False,False,False,False
519,1532844111064539904,0.46161911,0.46161911,1,638,0.059876,False,False,False,False,False
520,868209703104242048,0.46159974,0.46159974,1,639,0.19984,False,False,False,False,False
521,5414293708159714048,0.46150017,0.76916696,0.6,640,0.040052,False,False,True,False,False
522,2590110126983850752,0.46133211,0.46133211,1,641,0.10484,False,False,False,False,False
523,423562978889443968,0.4609863,0.67792103,0.68,643,0.084066,False,False,True,False,False
524,1720039745265724288,0.46049351,0.7195211,0.64,645,0.175678,False,True,False,False,False
525,3686259727375524864,0.4604911,0.4604911,1,646,-0.315111,False,False,False,False,False
526,523632555790460928,0.46038518,0.63942387,0.72,647,0.160303,False,False,False,False,False
527,2452167910719793664,0.45930853,0.52194151,0.88,649,-0.109373,False,False,False,False,False
528,6288785677099186176,0.45858537,0.49846235,0.92,651,-0.257286,False,False,False,False,False
529,1833121011508266624,0.45846011,0.63675015,0.72,652,-0.318396,False,False,False,False,False
530,2276449837884804480,0.45845322,0.45845322,1,653,0.123949,False,False,False,False,False
531,6513677071024617216,0.45837108,0.57296385,0.8,654,-0.101998,False,False,False,False,False
532,6368305965792735872,0.45816248,0.4980027,0.92,655,-0.494424,False,False,False,False,False
533,553153068596756992,0.45808101,0.45808101,1,658,-0.049378,False,False,False,False,False
534,2210745153315950464,0.45801201,0.45801201,1,659,0.118955,False,False,False,False,False
535,5629282488047547648,0.45771194,0.45771194,1,661,0.107465,False,False,False,False,False
536,3902307268243107456,0.45767394,0.45767394,1,662,0.084133,False,False,False,False,False
537,6394330650108004992,0.45726889,0.45726889,1,663,0.09,False,False,False,False,False
538,3720205701478602624,0.45700441,0.45700441,1,664,-0.635445,False,False,False,False,False
539,1643523322338628736,0.45656339,0.45656339,1,666,-0.108998,False,False,False,False,False
540,3255536595635970048,0.45621397,0.45621397,1,667,0.12145,False,False,False,False,False
541,4975579532060721152,0.45607068,0.45607068,1,668,-0.15411,False,False,False,False,False
542,3709637096929192960,0.45606705,0.45606705,1,669,0.12607,False,False,False,False,False
543,6235533167875990272,0.45520939,0.45520939,1,670,0.010701,False,False,False,False,False
544,3139847906307949696,0.45456717,0.45456717,1,671,0.130857,False,False,False,False,False
545,2617655985637397888,0.45453196,0.49405648,0.92,672,-0.220918,False,False,False,False,False
546,2943245503456179072,0.45428785,0.54081887,0.84,673,-0.28793,False,False,False,False,False
547,5475585193569197440,0.45413166,0.59754166,0.76,675,0.049934,False,False,False,False,False
548,5916527873597888512,0.45409693,0.49358362,0.92,676,0.089717,False,False,False,False,False
549,6428547245809055232,0.45291482,0.70767941,0.64,678,-0.058995,False,False,False,False,False
550,1070519572033023232,0.45281769,0.45281769,1,679,-0.023387,False,False,False,False,False
551,1656076893269778432,0.45269714,0.45269714,1,680,-0.101645,False,False,False,False,False
552,1184420558533569664,0.45232048,0.45232048,1,681,-0.010462,False,False,False,False,False
553,5654624444358527872,0.45220148,0.80750264,0.56,683,0.110157,False,False,False,False,False
554,5482312349304478976,0.45203546,0.45203546,1,685,-0.040388,False,False,False,False,False
555,3210711671234654848,0.45156136,0.45156136,1,686,0.114163,False,False,False,False,False
556,6504201617257053056,0.45027403,0.45027403,1,691,0.058224,False,False,False,False,False
557,3795863646341435904,0.45001083,0.56251354,0.8,693,-0.283475,False,False,False,False,False
558,1880615309603870720,0.44975607,0.66140598,0.68,694,-0.35042,False,False,False,False,False
559,304252910564098176,0.44928506,0.59116455,0.76,696,0.077366,False,False,False,False,False
560,3937636569708508800,0.4492091,0.46792614,0.96,697,-0.150486,False,False,False,False,False
561,3249223333010484480,0.44898866,0.44898866,1,698,-0.184932,False,False,False,False,False
562,5533334018175191168,0.44887219,0.66010617,0.68,699,0.108452,False,False,False,False,False
563,1235125877277843840,0.44856021,0.44856021,1,700,-0.114355,False,False,False,False,False
564,4398623381046659712,0.44821844,0.44821844,1,702,0.097628,False,False,False,False,False
565,50327361624037120,0.44814392,0.70022487,0.64,703,-0.252091,False,False,False,False,False
566,6254033894121581952,0.4480941,0.70014703,0.64,704,-0.247275,False,False,False,False,False
567,1408029509583934464,0.44773033,0.44773033,1,705,-0.230467,False,False,False,False,False
568,2377708708408848640,0.44749406,0.55936758,0.8,706,-0.225599,False,False,False,False,False
569,1253709307414567168,0.44720884,0.44720884,1,708,-0.169457,False,False,False,False,False
570,3794983903896750336,0.44711869,0.44711869,1,709,-0.067869,False,False,False,False,False
571,1909069085687592576,0.44706107,0.44706107,1,710,0.108563,False,False,False,False,False
572,1966500666818816896,0.44691356,0.44691356,1,711,0.113008,False,False,False,False,False
573,1530211811510593664,0.44677876,0.44677876,1,712,0.160581,False,False,False,False,False
574,3669284466138039040,0.44573797,0.74289661,0.6,714,0.160984,False,False,True,False,False
575,3903318372263850368,0.44520377,0.44520377,1,716,0.072146,False,False,False,False,False
576,1062935140823485184,0.44496184,0.44496184,1,718,0.082818,False,False,False,False,False
577,3959465723810341632,0.44438728,0.69435512,0.64,720,-0.168587,False,False,True,False,False
578,4535992721693216256,0.44436409,0.44436409,1,721,0.109833,False,False,False,False,False
579,5755594005883829120,0.44364235,0.61616994,0.72,722,0.121357,False,False,True,False,False
580,310361140039987584,0.44312123,0.44312123,1,723,0.028632,False,False,False,False,False
581,2061075576101676032,0.44257298,0.55321622,0.8,724,0.057112,False,False,True,False,False
582,4223944037466074112,0.4422012,0.737002,0.6,725,0.111487,False,True,False,False,False
583,2653762573103102592,0.44193462,0.44193462,1,727,0.131977,False,False,False,False,False
584,3617948169453472768,0.44162448,0.501846,0.88,728,-0.100458,False,False,False,False,False
585,4338038572372157056,0.44142766,0.47981267,0.92,730,0.150602,False,False,False,False,False
586,1563521722430875264,0.44119546,0.64881686,0.68,731,0.148758,False,False,False,False,False
587,3250876727917473536,0.44118512,0.44118512,1,732,-0.075423,False,False,True,False,False
588,3850532189108251008,0.44089794,0.44089794,1,733,-0.449091,False,False,False,False,False
589,1996596911406176000,0.43985554,0.61091047,0.72,734,-0.293481,False,False,False,False,False
590,2308709474682117504,0.43982881,0.47807479,0.92,735,-0.119084,False,False,False,False,False
591,617534662721410816,0.43973681,0.43973681,1,736,-0.325077,False,False,False,False,False
592,572320030170942848,0.43966816,0.73278026,0.6,737,-0.21637,False,False,False,False,False
593,74740028748392832,0.43955755,0.6104966,0.72,738,-0.334621,False,False,False,False,False
594,5037566488643833216,0.43943919,0.43943919,1,739,-0.420711,False,False,False,False,False
595,1182967072881805568,0.4394292,0.64621941,0.68,740,0.032774,False,False,False,False,False
596,4647852361775763712,0.43889314,0.43889314,1,742,0.064872,False,False,False,False,False
597,138999542724521728,0.43865813,0.43865813,1,743,-0.276743,False,False,False,False,False
598,6309313215592937728,0.43853881,0.64491002,0.68,744,0.191295,False,False,False,False,False
599,3816562987822218752,0.43848153,0.52200182,0.84,745,-0.03521,False,False,False,False,False
600,6109610086872510592,0.43762516,0.43762516,1,747,-0.243947,False,False,False,False,False
601,6628223470851908992,0.43744559,0.49709727,0.88,748,-0.412247,False,True,False,False,False
602,6039144001564707072,0.43741591,0.43741591,1,749,0.173847,False,False,False,False,False
603,4742946236243914880,0.43699777,0.43699777,1,750,0.123163,False,False,False,False,False
604,2061356089019467008,0.43668384,0.49623164,0.88,753,0.192596,False,False,False,False,False
605,5165151485764431360,0.43668359,0.47465607,0.92,754,-0.328666,False,False,False,False,False
606,5168398373665537536,0.43659583,0.43659583,1,755,-0.334839,False,False,False,False,False
607,4530873876601669504,0.43633529,0.43633529,1,756,-0.657561,False,False,False,False,False
608,2443593850327171712,0.43617883,0.43617883,1,757,-0.024037,False,False,True,False,False
609,2669873515120908544,0.43601536,0.43601536,1,758,-0.227935,False,False,False,False,False
610,2788769028896753664,0.43588935,0.43588935,1,759,-0.09797,False,False,False,False,False
611,4799647840433398528,0.43587343,0.68105224,0.64,760,0.182802,False,False,False,False,False
612,3562157781229213312,0.43585876,0.45401954,0.96,761,-0.821207,False,False,False,False,False
613,3794437034301022720,0.43534978,0.43534978,1,763,-0.031653,False,False,False,False,False
614,3467335383054605440,0.4352413,0.68006453,0.64,764,0.076557,False,False,False,False,False
615,1348028919540189056,0.43511976,0.43511976,1,765,-0.040063,False,False,False,False,False
616,6745394611098654336,0.43507748,0.57247037,0.76,766,-0.467874,False,False,False,False,False
617,3878225863355271680,0.43478148,0.5720809,0.76,767,0.124132,False,False,False,False,False
618,765889739433315584,0.43437753,0.43437753,1,768,-0.10014,False,False,False,False,False
619,6448988025960877184,0.43432588,0.43432588,1,769,-0.192068,False,False,False,False,False
620,5872173299677223040,0.43401348,0.43401348,1,770,-0.063242,False,False,False,False,False
621,4597881345001576320,0.43386188,0.49302486,0.88,771,0.121443,False,False,False,False,False
622,2218904319868065408,0.43375131,0.43375131,1,772,0.158029,False,False,False,False,False
623,6157520893734697088,0.43342183,0.43342183,1,774,0.018123,False,False,False,False,False
