# list1_substellar: Gaia Wobble Bet, list built from MANIFEST 0.19
# date 2026-09-25
# git 3e128b1bfb6307d10ea729ae131533238e9160dd
# population: Gaia DR3, parallax_over_error >= 10, 2234316 candidate stars
# score: P_A (an ordering score, not a calibrated probability)
# rank_new skips known DR3 orbit <80 MJ, known planets and Gaia neighbours within 2.0 arcsec
# the frozen bet is rank_new <= 100
rank_new,source_id,score,p_a,p_m2_lt13,rank_raw,ms_offset,known_dr3_orbit80,known_dr3_orbit_any,dr3_acceleration,known_planet,neighbour_2arcsec
283,1114322500375882880,0.75461375,0.75461375,0.4,395,0.749265,False,False,False,False,False
284,3826905921905875840,0.75425736,0.75425736,0.84,398,0.123393,False,False,False,False,False
285,1847398754093495936,0.75421827,0.75421827,0.2,399,0.989098,False,False,False,False,False
286,5279003887597588096,0.7541777,0.7541777,1,400,0.286088,False,False,False,False,False
287,6585308088911800192,0.75408402,0.75408402,0.08,401,0.13287,False,False,False,False,False
288,2421080250237097344,0.75354529,0.75354529,1,403,0.942368,False,False,False,False,False
289,2346362284735848064,0.75346367,0.75346367,0.24,404,0.670114,False,False,False,False,False
290,6344087572923880960,0.75343794,0.75343794,0.64,405,0.208423,False,False,True,False,False
291,5914510785147824384,0.75340824,0.75340824,0.36,406,-0.094485,False,False,False,False,False
292,408272414273594240,0.75338835,0.75338835,0.08,407,0.361289,False,False,False,False,False
293,975312104269362560,0.7528112,0.7528112,0.36,411,-0.066264,False,False,False,False,False
294,6020778549597731584,0.75270945,0.75270945,0.48,412,0.200216,False,False,False,False,False
295,4848274433663002752,0.75265457,0.75265457,0.24,413,0.636978,False,False,False,False,False
296,255572754798691584,0.75257019,0.75257019,0.28,414,0.005985,False,False,False,False,False
297,1271975287930195200,0.75228074,0.75228074,0.52,416,0.906275,False,False,False,False,False
298,6368781298414246144,0.75217216,0.75217216,0.88,417,0.477334,False,False,False,False,False
299,617536999183951360,0.75205751,0.75205751,0.76,419,0.375364,False,False,False,False,False
300,5313804049104618624,0.75201682,0.75201682,0.36,420,0.756348,False,False,False,False,False
301,3221766917054043648,0.75197364,0.75197364,0.56,421,0.986036,False,False,False,False,False
302,2616858770987215232,0.75187987,0.75187987,0.04,422,-0.126216,False,False,False,False,False
303,4965627680518079872,0.75175889,0.75175889,1,425,0.97558,False,False,False,False,False
304,5060726605869169664,0.75172994,0.75172994,0.76,426,0.322431,False,False,False,False,False
305,4043533145964992896,0.75167152,0.75167152,0.72,428,-0.152679,False,False,False,False,False
306,531631193640850048,0.75164483,0.75164483,0,429,0.648238,False,False,False,False,False
307,4518282166363872768,0.75164113,0.75164113,0.56,430,0.205664,False,False,False,False,False
308,4028913901877565184,0.75151559,0.75151559,0.8,431,0.110497,False,False,False,False,False
309,1415229111723916672,0.75139998,0.75139998,0.28,432,0.781089,False,False,False,False,False
310,4355863747509230336,0.75131377,0.75131377,0.16,434,-0.00898,False,False,False,False,False
311,5823352234607843968,0.75107882,0.75107882,0.32,435,0.557393,False,False,False,False,False
312,2326022517917324544,0.75099028,0.75099028,0.56,436,0.418503,False,False,True,False,False
313,6185930968525694592,0.75091695,0.75091695,0.4,438,0.573225,False,False,False,False,False
314,5514477118872769536,0.75079653,0.75079653,0.36,439,0.406379,False,False,False,False,False
315,1443958182325985536,0.75075615,0.75075615,0.32,440,0.41895,False,False,False,False,False
316,4005307284150108800,0.75072027,0.75072027,0.08,441,1.080614,False,False,False,False,False
317,5687711635453355904,0.75058747,0.75058747,0.16,442,0.109026,False,False,False,False,False
318,361744174557328256,0.75054166,0.75054166,0.68,443,0.092384,False,False,True,False,False
319,4257891802569298048,0.75039876,0.75039876,0.84,444,0.567682,False,False,False,False,False
320,3475201598476618496,0.7503724,0.7503724,0.8,445,-0.122569,False,False,True,False,False
321,2434353348448295168,0.75033553,0.75033553,0.28,446,0.630789,False,False,False,False,False
322,817687113742938496,0.75028615,0.75028615,0.2,447,-0.092401,False,False,False,False,False
323,1354205421812899328,0.75026529,0.75026529,1,448,0.277547,False,False,False,False,False
324,2657629216196026496,0.75019329,0.75019329,0.32,449,-0.10548,False,False,False,False,False
325,4512036905952899456,0.75017422,0.75017422,0.36,450,-0.026959,False,False,True,False,False
326,6082433732851849728,0.75003901,0.75003901,0.56,451,0.180247,False,False,False,False,False
327,179371719912574208,0.74988447,0.74988447,0.56,453,0.164688,False,False,False,False,False
328,6770934926184844800,0.74978709,0.74978709,0.96,454,0.50349,False,False,False,False,False
329,6809703667900602112,0.74962905,0.74962905,0.72,455,0.033694,False,False,False,False,False
330,2824770686019004032,0.74958833,0.74958833,1,456,0.223966,False,False,False,False,False
331,5541878048154946688,0.74944128,0.74944128,0.08,457,0.989933,False,False,False,False,False
332,3587436515624205440,0.74915187,0.74915187,0.16,459,0.507167,False,False,False,False,False
333,855374180455103616,0.74912403,0.74912403,0.28,460,-0.143775,False,False,True,False,False
334,5378392248325767808,0.74902844,0.74902844,0.08,462,0.645755,False,False,False,False,False
335,1782514511351226880,0.74895922,0.74895922,0.08,463,-0.177432,False,False,False,False,False
336,1372466046503024000,0.74890365,0.74890365,0.36,464,0.122147,False,False,True,False,False
337,5756431795089191680,0.74890023,0.74890023,0.68,465,0.854466,False,False,False,False,False
338,2930329815248232832,0.74889983,0.74889983,0.12,466,0.236267,False,False,True,False,False
339,870855888290331776,0.74852401,0.74852401,0.2,468,-0.214645,False,False,False,False,False
340,6575802742170044672,0.74848419,0.74848419,0.52,469,1.071521,False,False,False,False,False
341,5152569293171126784,0.7482927,0.7482927,0.2,470,0.423045,False,False,False,False,False
342,4983513092569817984,0.74810504,0.74810504,0.44,471,0.607324,False,False,False,False,False
343,301114663860498304,0.74790799,0.74790799,0.76,472,0.744934,False,False,False,False,False
344,5699620102306812416,0.74790519,0.74790519,0.4,473,-0.015285,False,False,False,False,False
345,3508944991857585664,0.74789939,0.74789939,0.64,474,1.112177,False,False,False,False,False
346,2985451459877085696,0.74785181,0.74785181,0.64,475,0.176147,False,False,False,False,False
347,6441391946801133184,0.74762278,0.74762278,0.52,476,0.667743,False,False,False,False,False
348,5142359296915275264,0.7475518,0.7475518,0.2,477,-0.399067,False,False,False,False,False
349,1164689925452698752,0.747537,0.747537,0,478,0.68838,False,False,False,False,False
350,4923179694098110848,0.74750138,0.74750138,0.84,479,-0.247308,False,False,False,False,False
351,6449281355047595904,0.74744512,0.74744512,0.4,481,0.096246,False,False,False,False,False
352,1883869760944472576,0.747395,0.747395,0.28,482,0.953129,False,False,False,False,False
353,168633305241171200,0.74734743,0.74734743,0.68,484,0.630065,False,False,False,False,False
354,2995147022130673024,0.7473451,0.7473451,0.68,485,-0.07076,False,False,False,False,False
355,5326538695847920384,0.74718519,0.74718519,0.68,489,-0.005804,False,False,False,False,False
356,5398501594442948480,0.74716754,0.74716754,0.44,490,-0.041689,False,True,False,False,False
357,1600624914108541824,0.74707259,0.74707259,1,492,0.564502,False,False,False,False,False
358,1214656441102455552,0.74687765,0.74687765,0.68,493,0.787805,False,False,True,False,False
359,698694185814209024,0.74684091,0.74684091,0.48,495,1.076434,False,False,True,False,False
360,2854333530032732928,0.74682333,0.74682333,0.4,496,0.520446,False,False,True,False,False
361,5103177615943928064,0.7466849,0.7466849,0.72,497,1.014567,False,False,False,False,False
362,5901094750438455296,0.74651313,0.74651313,0.12,499,0.72891,False,False,False,False,False
363,4116840541184279296,0.74633793,0.74633793,0.96,500,0.491224,False,False,False,False,False
364,5515943180192743808,0.74628824,0.74628824,0.36,501,-0.003327,False,False,False,False,False
365,1624385699685942912,0.74626148,0.74626148,0.04,502,-0.050504,False,False,False,False,False
366,645867909138456704,0.74615699,0.74615699,0.28,503,0.96756,False,False,False,False,False
367,2680325747532984064,0.74600609,0.74600609,0.24,504,0.605061,False,False,False,False,False
368,1283125607149311360,0.74597273,0.74597273,1,506,0.060167,False,False,False,False,False
369,4398284009915273856,0.7459235,0.7459235,0,507,0.44055,False,False,False,False,False
370,2760197497694795904,0.74587983,0.74587983,0.88,508,0.718867,False,False,False,False,False
371,6577829309602754688,0.74562188,0.74562188,0.28,509,0.059835,False,False,False,False,False
372,1827114276430871168,0.74537305,0.74537305,0.72,513,0.649383,False,False,False,False,False
373,1600405046142657408,0.74535185,0.74535185,0.28,515,0.33691,False,False,False,False,False
374,1987854316497211776,0.74529097,0.74529097,1,517,0.916581,False,False,False,False,False
375,1310446168993628928,0.74528054,0.74528054,0.36,518,0.065694,False,False,False,False,False
376,159805738696616320,0.74503936,0.74503936,0,520,-0.312133,False,False,False,False,False
377,1801715901387268352,0.74487562,0.74487562,1,523,0.324836,False,False,False,False,False
378,3313069881590622848,0.7448268,0.7448268,0.88,524,0.186805,False,False,False,False,False
379,5374687134660785792,0.74478086,0.74478086,0.12,526,0.321265,False,False,False,False,False
380,5618314412893120256,0.74465191,0.74465191,0.72,528,0.401469,False,False,False,False,False
381,692902199077986176,0.74447227,0.74447227,0.52,530,0.687306,False,False,False,False,False
382,5459706493319962624,0.74445354,0.74445354,0.52,531,0.994933,False,False,False,False,False
383,1838453368006631552,0.74416008,0.74416008,0.36,532,-0.491586,False,False,False,False,False
384,5277111971685878016,0.74406639,0.74406639,0.88,533,-0.09445,False,False,False,False,False
385,3532750380672773760,0.74399291,0.74399291,0.68,534,0.502978,False,False,True,False,False
386,374419890062240768,0.74382924,0.74382924,0.96,537,0.77519,False,False,False,False,False
387,1878020977557713536,0.74367836,0.74367836,0.16,539,0.783754,False,False,False,False,False
388,6613415621910666112,0.74367337,0.74367337,0.28,540,0.62595,False,False,False,False,False
389,576298990951520640,0.74366998,0.74366998,0.6,541,0.496663,False,False,False,False,False
390,892757094763765376,0.7435866,0.7435866,0.64,543,0.657689,False,False,False,False,False
391,1112121587335091840,0.74350479,0.74350479,0.4,544,0.688183,False,False,True,False,False
392,2788757282161376512,0.74345253,0.74345253,0.92,545,0.142522,False,False,False,False,False
393,1765572308477254656,0.7434346,0.7434346,0.64,546,0.369579,False,False,True,False,False
394,6334811302557583616,0.74326511,0.74326511,0.28,547,0.369522,False,False,False,False,False
395,1201509065174246912,0.74307082,0.74307082,0.28,548,0.537002,False,False,False,False,False
396,2129824980162406784,0.74290165,0.74290165,0.2,549,0.953631,False,False,True,False,False
397,2433113374210098176,0.74289686,0.74289686,0.2,550,0.825689,False,False,False,False,False
398,3669284466138039040,0.74289661,0.74289661,0.6,551,0.160984,False,False,True,False,False
399,3935608486150841472,0.74288232,0.74288232,0.4,552,0.393467,False,False,True,False,False
400,1661198658949878400,0.74273864,0.74273864,0.04,554,0.303818,False,False,False,False,False
401,5577131311508646656,0.74273418,0.74273418,0.2,555,0.968646,False,False,False,False,False
402,6572227714472220288,0.74270623,0.74270623,1,556,-0.189671,False,False,False,False,False
403,1427324667341867392,0.74262262,0.74262262,0.28,557,0.165615,False,False,True,False,False
404,5507751268803810432,0.74261103,0.74261103,0.12,558,-0.11683,False,False,False,False,False
405,2661815744157515776,0.74243036,0.74243036,0.4,559,0.803506,False,False,True,False,False
406,1968124512356482560,0.74223954,0.74223954,0,560,0.463907,False,False,False,False,False
407,2528227035593363840,0.74215156,0.74215156,1,562,0.610875,False,False,False,False,False
408,163088669962417920,0.74201495,0.74201495,0.32,563,0.316107,False,False,False,False,False
409,5845250726677154816,0.74184028,0.74184028,0,564,0.761939,False,False,False,False,False
410,6081074324165203200,0.74183839,0.74183839,0.44,565,0.143583,False,False,False,False,False
411,6527897432864704256,0.74164113,0.74164113,0.08,567,0.621866,False,False,False,False,False
412,6296957075718012416,0.74150409,0.74150409,0.08,571,0.963642,False,False,False,False,False
413,6428276181835444096,0.74145451,0.74145451,0.2,572,0.94146,False,False,False,False,False
414,2460484788470588288,0.74127943,0.74127943,0.56,574,0.937814,False,False,False,False,False
415,2917239476478912512,0.74123375,0.74123375,1,575,0.592132,False,False,False,False,False
416,3717703801424836992,0.74121915,0.74121915,0.32,576,0.472837,False,False,False,False,False
417,324841334513873408,0.74108951,0.74108951,0.28,577,0.673036,False,False,False,False,False
418,5132763962018455936,0.74101744,0.74101744,0,578,0.464644,False,False,False,False,False
419,1672344580119140096,0.74085572,0.74085572,0.24,579,0.327117,False,False,False,False,False
420,5450271068644577024,0.74040425,0.74040425,0,581,0.300536,False,False,False,False,False
421,6580721201279216512,0.7403532,0.7403532,0,582,0.112297,False,False,False,False,False
422,2962193318618003584,0.74012787,0.74012787,1,583,1.068924,False,False,False,False,False
423,2259230764239211520,0.73992757,0.73992757,0.2,585,0.309861,False,False,True,False,False
424,1426629604194615552,0.73991267,0.73991267,0.44,586,0.671999,False,False,False,False,False
425,5294868259840300416,0.73986617,0.73986617,0.36,587,0.555767,False,False,False,False,False
426,1994802478375856128,0.73985714,0.73985714,0.52,588,0.265709,False,False,True,False,False
427,3629067564905036544,0.73955378,0.73955378,1,589,-0.40995,False,False,True,False,False
428,4219398720817317376,0.7395088,0.7395088,0.24,590,0.062275,False,False,False,False,False
429,2691218437431065088,0.739493,0.739493,0.36,592,-0.193547,False,False,False,False,False
430,2273784278102076032,0.73947404,0.73947404,0.52,594,0.855328,False,False,False,False,False
431,3667551365230121728,0.73932801,0.73932801,0.2,595,0.37054,False,False,False,False,False
432,3134641100277154944,0.73922621,0.73922621,0.08,596,0.14585,False,False,False,False,False
433,5559035514776717312,0.73917068,0.73917068,1,598,-0.348752,False,False,False,False,False
434,6233523157539262336,0.73906862,0.73906862,0.4,599,0.758434,False,False,False,False,False
435,4312883979735415936,0.73905417,0.73905417,0.2,600,0.006759,False,False,False,False,False
436,5504582613730212352,0.73903226,0.73903226,0.44,601,0.331802,False,False,False,False,False
437,2051341496577120384,0.73903121,0.73903121,0.08,602,-0.125932,False,False,False,False,False
438,523359498947960704,0.73901835,0.73901835,1,603,0.383932,False,False,False,False,False
439,1057008189034348032,0.73886856,0.73886856,0.56,604,0.728048,False,False,False,False,False
440,4358696093755721600,0.7388627,0.7388627,0.12,605,0.683841,False,False,False,False,False
441,5439029627401396096,0.73879102,0.73879102,1,606,0.062435,False,False,False,False,False
442,4829224295199718784,0.73872969,0.73872969,0.8,607,0.067409,False,False,False,False,False
443,5215547017109927296,0.73872904,0.73872904,0.16,608,-0.234447,False,False,False,False,False
444,4825658304114207360,0.73852131,0.73852131,1,609,0.179366,False,False,False,False,False
445,1570654975915126144,0.73829545,0.73829545,0,611,0.157227,False,False,False,False,False
446,98163440350798208,0.73829492,0.73829492,0.32,612,0.861592,False,False,False,False,False
447,187247659142818560,0.73823104,0.73823104,1,613,-0.332393,False,False,False,False,False
448,6147189229645402752,0.73819657,0.73819657,0.36,615,0.554854,False,False,False,False,False
449,6160315989731008768,0.73814451,0.73814451,0.88,617,-0.05646,False,True,False,False,False
450,3959501973334360960,0.73812799,0.73812799,0.6,619,0.488466,False,True,False,False,False
451,325309932625905024,0.73811711,0.73811711,0.36,620,0.096775,False,False,True,False,False
452,2427543317023648768,0.73788927,0.73788927,0.04,621,0.645492,False,False,False,False,False
453,977170175840438144,0.73763275,0.73763275,0.36,622,0.116603,False,False,True,False,False
454,1502008547982114688,0.73760342,0.73760342,0.6,623,0.51006,False,False,False,False,False
455,1347429376465152384,0.73756372,0.73756372,0.2,625,0.146222,False,False,False,False,False
456,4875473499476883584,0.73754355,0.73754355,0.48,626,0.561922,False,False,False,False,False
457,3269160060098091008,0.73737671,0.73737671,0.4,628,0.654383,False,False,False,False,False
458,5299264691451407872,0.73732093,0.73732093,0,629,0.320031,False,False,False,False,False
459,2477974891732291840,0.73724374,0.73724374,0.6,631,0.799847,False,False,False,False,False
460,1388737444204396672,0.73718548,0.73718548,0.56,632,0.413715,False,False,False,False,False
461,4744405494330903296,0.7371736,0.7371736,0.88,633,-0.35136,False,False,False,False,False
462,2595752275196984832,0.73711213,0.73711213,0.12,634,0.351114,False,False,False,False,False
463,3573665957121306240,0.73703119,0.73703119,0.88,635,0.90122,False,False,False,False,False
464,4223944037466074112,0.737002,0.737002,0.6,636,0.111487,False,True,False,False,False
465,6901553707805727872,0.73700051,0.73700051,0.44,637,-0.407144,False,False,True,False,False
466,5185045224523131136,0.7369833,0.7369833,0.48,638,0.475143,False,False,False,False,False
467,5200259338719327872,0.73696146,0.73696146,0.6,639,0.209518,False,False,True,False,False
468,5673125406825164544,0.73696085,0.73696085,1,640,0.670866,False,False,False,False,False
469,5392573989820288768,0.73678773,0.73678773,1,642,0.141803,False,False,True,False,False
470,6128559894904188800,0.73671837,0.73671837,0.52,644,0.51404,False,False,False,False,False
471,3418745627761697024,0.73667417,0.73667417,0.44,645,0.040047,False,False,False,False,False
472,4620914223816524160,0.7366563,0.7366563,0.16,647,1.072648,False,False,False,False,False
473,2458142416387288960,0.7365306,0.7365306,0.08,648,0.998153,False,False,True,False,False
474,5773317961528696832,0.73649525,0.73649525,1,649,0.54806,False,False,False,False,False
475,4279741950482237440,0.73629392,0.73629392,0.4,650,0.059799,False,False,True,False,False
476,2429054458317192576,0.73589598,0.73589598,0.88,652,0.808276,False,False,False,False,False
477,3502592975744957824,0.73572688,0.73572688,1,653,0.66945,False,False,False,False,False
478,1149897160435827200,0.73565048,0.73565048,0,654,0.328809,False,False,False,False,False
479,3536327229436712704,0.73553266,0.73553266,0.72,656,0.920199,False,False,False,False,False
480,1445407544810063232,0.73546161,0.73546161,1,657,0.515845,False,False,False,False,False
481,5555968564532038016,0.73540682,0.73540682,0.8,658,0.628557,False,False,False,False,False
482,4622409319111790336,0.73538786,0.73538786,0.48,659,0.545531,False,False,False,False,False
483,2183807118443409536,0.73529174,0.73529174,0.08,660,1.002658,False,False,False,False,False
484,5075243629687810560,0.73518556,0.73518556,1,661,0.187208,False,False,False,False,False
485,732159230953946880,0.73516106,0.73516106,0.68,662,0.766498,False,False,False,False,False
486,5440833582388241920,0.73515179,0.73515179,0.96,663,0.055046,False,False,True,False,False
487,377417472293937280,0.73495154,0.73495154,0.48,665,0.8546,False,False,False,False,False
488,1583416698140114432,0.73489294,0.73489294,0.68,667,0.984253,False,False,False,False,False
489,4970049607047548672,0.73484325,0.73484325,0.08,668,0.153417,False,False,False,False,False
490,1103471110884516480,0.73478124,0.73478124,1,670,0.882317,False,False,False,False,False
491,3065680246374451328,0.73476734,0.73476734,0.76,671,0.544492,False,False,True,False,False
492,3737775386190261248,0.73463353,0.73463353,0.6,673,0.31904,False,False,False,False,False
493,3899305189182484736,0.73446043,0.73446043,0,675,0.076977,False,False,False,False,False
494,5652053305137738496,0.73438538,0.73438538,0.44,676,0.52595,False,False,True,False,False
495,1995477337995884416,0.73413782,0.73413782,0.48,677,-0.459395,False,False,False,False,False
496,700594691663342336,0.7340595,0.7340595,0.32,679,0.703865,False,False,False,False,False
497,5131385036998273152,0.73404908,0.73404908,0.76,680,-0.163845,False,False,True,False,False
498,556137864709421952,0.73385283,0.73385283,0.16,681,0.005225,False,True,False,False,False
499,3600673742270723712,0.73384633,0.73384633,0.08,682,0.32446,False,False,False,False,False
500,2353467844270636672,0.73373556,0.73373556,0.16,684,-0.011842,False,True,False,False,False
501,2570700555593258624,0.73361978,0.73361978,0.36,686,0.148681,False,False,True,False,False
502,4548267738224232448,0.73348742,0.73348742,0,690,0.085743,False,False,False,False,False
503,109152268796673024,0.73342895,0.73342895,0,692,1.051958,False,False,False,False,False
504,1262576490735790976,0.73333298,0.73333298,0.44,694,0.206158,False,False,False,False,False
505,3940049241817084288,0.73330531,0.73330531,0.64,695,0.649821,False,False,False,False,False
506,6098918534586151040,0.73324302,0.73324302,0.92,697,0.686642,False,False,False,False,False
507,4864928255252619264,0.73314415,0.73314415,0.44,699,0.216024,False,False,True,False,False
508,4893986285989235072,0.7330409,0.7330409,1,701,0.035099,False,False,False,False,False
509,2555661126311158656,0.73297082,0.73297082,0.28,702,0.59735,False,False,False,False,False
510,6071387386229710592,0.73295478,0.73295478,0,703,0.267636,False,True,False,False,False
511,572320030170942848,0.73278026,0.73278026,0.6,705,-0.21637,False,False,False,False,False
512,4767243244194445184,0.73270288,0.73270288,0.56,706,0.824411,False,False,True,False,False
513,6343487514453352704,0.73262352,0.73262352,0.96,708,0.861602,False,False,False,False,False
514,3605249600427076352,0.73259632,0.73259632,1,709,0.631213,False,False,False,False,False
515,3195919254111314816,0.73243963,0.73243963,1,710,0.189799,False,False,False,False,False
516,5271965673151469568,0.73234186,0.73234186,0.24,712,0.108832,False,False,True,False,False
517,166815640721776512,0.73231188,0.73231188,0.4,713,-0.45012,False,False,True,False,False
518,3249259792988902272,0.7322613,0.7322613,0.12,714,-0.157415,False,False,True,False,False
519,4403891244334953216,0.73216221,0.73216221,0.84,715,0.74665,False,False,False,False,False
520,45068917199431552,0.73203896,0.73203896,0,716,0.847891,False,False,False,False,False
521,3441494725201915264,0.73200633,0.73200633,0.56,717,0.477312,False,False,False,False,False
522,6006352372926246400,0.73194396,0.73194396,0.2,718,0.153224,False,True,False,False,False
523,3343203715737349376,0.73193566,0.73193566,0.08,719,0.765407,False,False,False,False,False
524,5235291462829758848,0.73174045,0.73174045,0.8,723,-0.355406,False,False,False,False,False
525,5822159986044549248,0.73160948,0.73160948,0.44,726,0.109391,False,False,True,False,False
526,787399966455138688,0.73155374,0.73155374,0.4,727,0.586991,False,False,False,False,False
527,2819646686955897600,0.73153194,0.73153194,0,728,0.326471,False,False,False,False,False
528,1749798744729150720,0.73132144,0.73132144,0.16,729,-0.161626,False,False,False,False,False
529,1657313946930344448,0.73129269,0.73129269,0,730,-0.044243,False,False,False,False,False
530,2504063107203719424,0.73125043,0.73125043,0.2,731,0.06209,False,False,True,False,False
531,764233664467965824,0.73124034,0.73124034,0.16,732,0.732305,False,False,True,False,False
532,6498173544757270400,0.73119992,0.73119992,0.24,733,0.480671,False,False,False,False,False
533,5504204347370443776,0.73118905,0.73118905,0.36,734,0.181001,False,False,False,False,False
534,1217467067705592576,0.73112495,0.73112495,1,735,0.316495,False,False,False,False,False
535,2112787051054694144,0.73110168,0.73110168,0.28,737,0.693491,False,False,False,False,False
536,1833815146938132736,0.73107936,0.73107936,0.08,738,-0.100052,False,False,False,False,False
537,1149611738386037248,0.73086342,0.73086342,0.44,740,0.339354,False,False,False,False,False
538,2828718757395858816,0.73086252,0.73086252,0.48,741,0.74218,False,False,False,False,False
539,5022540463954913792,0.73064796,0.73064796,0,743,0.228714,False,False,False,False,False
540,4630997192119234304,0.73052369,0.73052369,0.04,744,0.388938,False,False,True,False,False
541,6898779158932900096,0.73048351,0.73048351,0.84,745,1.010346,False,False,False,False,False
542,1541876633446684544,0.73042647,0.73042647,0.32,746,0.852281,False,False,False,False,False
543,4654800210124325760,0.73042618,0.73042618,0.76,747,-0.115873,False,False,False,False,False
544,1577169925905951488,0.73038295,0.73038295,0.52,748,0.039951,False,False,False,False,False
545,4978625041828782848,0.73036964,0.73036964,1,749,0.534382,False,False,False,False,False
546,3958436134250193664,0.73022045,0.73022045,0.32,751,0.20166,False,False,True,False,False
547,6569366166743271168,0.73019026,0.73019026,0.56,752,0.777341,False,False,False,False,False
548,3178132420149741824,0.73011174,0.73011174,1,754,0.586667,False,False,False,False,False
549,4125128144378818816,0.73007342,0.73007342,0.12,755,-0.416733,False,False,False,False,False
550,5413827034193634688,0.73001477,0.73001477,0.12,756,0.241484,False,False,True,False,False
551,4407666005194231808,0.72986677,0.72986677,0.88,757,0.105226,False,False,False,False,False
552,950667444485503744,0.72977612,0.72977612,0.84,758,0.26677,False,False,False,False,False
553,847303558949950464,0.72973081,0.72973081,0.08,759,-0.153087,False,True,False,False,False
554,4643037806515585664,0.72969767,0.72969767,0.8,760,0.440114,False,True,False,False,False
555,5796872867857567616,0.72951782,0.72951782,0.08,761,0.613539,False,False,False,False,False
556,800869945958114304,0.72946935,0.72946935,0.16,762,0.317982,False,False,False,False,False
557,726205714791433984,0.72940564,0.72940564,1,763,0.439605,False,False,False,False,False
558,4406489184157821952,0.72931185,0.72931185,0.24,764,-0.13295,False,True,False,False,False
559,1297825081176535680,0.72930764,0.72930764,0.44,765,0.681548,False,False,False,False,False
560,6597992536084642816,0.72927604,0.72927604,0.04,766,0.502114,False,False,False,False,False
561,345975386812736768,0.72905358,0.72905358,0.36,768,0.907734,False,False,False,False,False
562,409519707138844160,0.72896536,0.72896536,0.72,769,0.043683,False,False,True,False,False
563,2343345568426552320,0.7288759,0.7288759,0.24,771,0.702418,False,False,False,False,False
564,5655050092795276800,0.72886772,0.72886772,1,772,0.386055,False,False,False,False,False
565,3560746351897773952,0.7288196,0.7288196,1,773,-0.185499,False,False,False,False,False
566,5266917261213622144,0.72881245,0.72881245,1,774,0.29515,False,False,True,False,False
567,5020671362906979328,0.72874449,0.72874449,0.24,775,0.315103,False,True,False,False,False
568,292867776895850752,0.72867432,0.72867432,0,776,0.116424,False,False,True,False,False
569,266097894280004352,0.7286396,0.7286396,0,777,0.183873,False,False,False,False,False
570,1959316084181465856,0.72847348,0.72847348,0.88,778,-0.301802,False,False,True,False,False
571,6589198607728693376,0.72846955,0.72846955,0,779,0.554126,False,False,False,False,False
572,4949803646610110592,0.72836936,0.72836936,0.44,781,1.025762,False,False,False,False,False
573,3317901440625203968,0.72829589,0.72829589,0.92,782,0.094946,False,False,False,False,False
574,2972997497828295424,0.72816541,0.72816541,0.8,783,0.3025,False,False,True,False,False
575,2622218413430841728,0.72815313,0.72815313,0.68,784,0.148406,False,False,False,False,False
576,3643368809568275584,0.72812861,0.72812861,0,785,0.051263,False,False,False,False,False
577,3550102598303781632,0.72807476,0.72807476,0,787,0.505925,False,True,False,False,False
578,3724009569329554560,0.72805056,0.72805056,0.28,788,0.926855,False,False,False,False,False
579,3231216016903892608,0.72801823,0.72801823,0.72,789,0.812476,False,False,False,False,False
580,3230306548988683392,0.72785549,0.72785549,0.88,790,0.249762,False,False,False,False,False
581,373077837337549952,0.72783466,0.72783466,0.16,791,0.155286,False,False,False,False,False
582,3313839574086963712,0.72767956,0.72767956,0.2,794,0.895395,False,False,False,False,False
583,5645479806157346688,0.72755096,0.72755096,1,795,0.095665,False,False,False,False,False
584,3486314980974222208,0.72753396,0.72753396,0.24,796,0.556847,False,False,False,False,False
585,1915021399259762560,0.72752663,0.72752663,0.12,797,-0.207748,False,False,False,False,False
586,4744118075120918272,0.72752234,0.72752234,0.12,798,1.043608,False,False,False,False,False
587,4404653102818671104,0.72745279,0.72745279,0.76,799,-0.121298,False,False,False,False,False
588,4185029434755498240,0.72741683,0.72741683,0.36,800,-0.195663,False,False,False,False,False
589,6020094790832709248,0.72723953,0.72723953,0.4,803,-0.352558,False,True,False,False,False
590,5108164657091367808,0.72709129,0.72709129,0.64,805,0.605857,False,False,False,False,False
591,330242341788122112,0.72705455,0.72705455,0.44,806,0.64547,False,False,False,False,False
592,1340701911490929536,0.72701091,0.72701091,0.36,807,0.340475,False,True,False,False,False
593,1037705643933525376,0.72693122,0.72693122,0.32,808,0.74571,False,False,False,False,False
594,838221249306167424,0.7269181,0.7269181,0.56,809,0.884056,False,False,False,False,False
595,45679386670867584,0.72689114,0.72689114,0.52,810,0.892726,False,False,False,False,False
596,1823754924801867648,0.72687923,0.72687923,0,811,0.077176,False,False,False,False,False
597,910509397189812352,0.72682753,0.72682753,0.44,812,0.500359,False,False,False,False,False
598,1102140358217366912,0.7267525,0.7267525,0.04,813,0.600897,False,False,True,False,False
599,4960651016012601856,0.7267485,0.7267485,1,814,-0.016103,False,False,False,False,False
600,4708663051372519808,0.72670316,0.72670316,0.48,815,-0.099016,False,False,True,False,False
601,3948482839599774464,0.72649265,0.72649265,0.2,816,0.631183,False,False,True,False,False
602,6334149568356298496,0.72636056,0.72636056,0.72,817,0.374398,False,False,True,False,False
603,6582502959872402944,0.72634319,0.72634319,1,818,0.586908,False,False,False,False,False
604,6254175078287148672,0.72632185,0.72632185,0,819,0.424366,False,False,False,False,False
